id,residence_name,council_id
1786,"Naiti, Makuyuni, Makuyuni, Monduli DC",1592
1790,"Mbuyuni, Makuyuni, Makuyuni, Monduli DC",1592
1795,"Losirwa, Esilalei, Makuyuni, Monduli DC",1592
1802,"Baraka, Esilalei, Makuyuni, Monduli DC",1592
1806,"Esilalei, Esilalei, Makuyuni, Monduli DC",1592
1812,"Oltukai, Esilalei, Makuyuni, Monduli DC",1592
1817,"Mungere, Esilalei, Makuyuni, Monduli DC",1592
1823,"Barabarani, Mto wa Mbu, Manyara, Monduli DC",1592
1828,"Kisutu, Mto wa Mbu, Manyara, Monduli DC",1592
1832,"Jangwani, Mto wa Mbu, Manyara, Monduli DC",1592
1836,"Magadini, Mto wa Mbu, Manyara, Monduli DC",1592
1842,"Migungani A, Migungani, Manyara, Monduli DC",1592
1847,"Migungani B, Migungani, Manyara, Monduli DC",1592
1851,"Kigongoni, Migungani, Manyara, Monduli DC",1592
1856,"Majengo, Majengo, Manyara, Monduli DC",1592
1861,"Migombani, Majengo, Manyara, Monduli DC",1592
1870,"Selela, Selela, Manyara, Monduli DC",1592
1876,"Mbaash, Selela, Manyara, Monduli DC",1592
1881,"Engaruka Juu, Engaruka, Manyara, Monduli DC",1592
1887,"Oldonyo Lengai, Engaruka, Manyara, Monduli DC",1592
1894,"Engaruka Chini, Engaruka, Manyara, Monduli DC",1592
1903,"Rerendeni, Engaruka, Manyara, Monduli DC",1592
1918,"Enguserosambu, Enguserosambu, Loliondo, Ngorongoro DC",1915
1920,"Ng'arwa, Enguserosambu, Loliondo, Ngorongoro DC",1915
1922,"Naan, Enguserosambu, Loliondo, Ngorongoro DC",1915
1924,"Orkiu Juu, Enguserosambu, Loliondo, Ngorongoro DC",1915
1927,"Olorien, Olorien/Magaiduru, Loliondo, Ngorongoro DC",1915
1929,"Magaiduru, Olorien/Magaiduru, Loliondo, Ngorongoro DC",1915
1931,"Oldonyowas, Olorien/Magaiduru, Loliondo, Ngorongoro DC",1915
1933,"Wasso, Olorien/Magaiduru, Loliondo, Ngorongoro DC",1915
1936,"Arash, Arash, Loliondo, Ngorongoro DC",1915
1942,"Ormanie, Arash, Loliondo, Ngorongoro DC",1915
1946,"Mbuken, Arash, Loliondo, Ngorongoro DC",1915
1950,"Olalaa, Arash, Loliondo, Ngorongoro DC",1915
1962,"Loosoito, Maalon, Loliondo, Ngorongoro DC",1915
1966,"Maalon, Maalon, Loliondo, Ngorongoro DC",1915
1971,"Oloswashi, Maalon, Loliondo, Ngorongoro DC",1915
1976,"Ngobereti, Maalon, Loliondo, Ngorongoro DC",1915
1981,"Kirtalo, Soitsambu, Loliondo, Ngorongoro DC",1915
1986,"Mondorosi, Soitsambu, Loliondo, Ngorongoro DC",1915
1991,"Soitsambu, Soitsambu, Loliondo, Ngorongoro DC",1915
2000,"Oloipiri, Oloipiri, Loliondo, Ngorongoro DC",1915
2004,"Sukenya, Oloipiri, Loliondo, Ngorongoro DC",1915
2010,"Ololosokwan, Ololosokwan, Loliondo, Ngorongoro DC",1915
2012,"Mairowa, Ololosokwan, Loliondo, Ngorongoro DC",1915
2014,"Njoroi, Ololosokwan, Loliondo, Ngorongoro DC",1915
2019,"Meshili, Olbalbal, Ngorongoro, Ngorongoro DC",1915
2023,"Ngoile, Ngoile, Ngorongoro, Ngorongoro DC",1915
2028,"Oloirobi, Ngorongoro, Ngorongoro, Ngorongoro DC",1915
2032,"Mokilal, Ngorongoro, Ngorongoro, Ngorongoro DC",1915
2034,"Kayapusi, Ngorongoro, Ngorongoro, Ngorongoro DC",1915
2037,"Kaitakiteng, Misigyo, Ngorongoro, Ngorongoro DC",1915
2039,"Longoojo, Misigyo, Ngorongoro, Ngorongoro DC",1915
2041,"Misigyo, Misigyo, Ngorongoro, Ngorongoro DC",1915
2046,"Alailelai, Alailelai, Ngorongoro, Ngorongoro DC",1915
2049,"Bulati, Alailelai, Ngorongoro, Ngorongoro DC",1915
2054,"Sendui, Alailelai, Ngorongoro, Ngorongoro DC",1915
2057,"Olchamiolock, Nainokanoka, Ngorongoro, Ngorongoro DC",1915
2059,"Nainokanoka, Nainokanoka, Ngorongoro, Ngorongoro DC",1915
2064,"Irkeepus, Nainokanoka, Ngorongoro, Ngorongoro DC",1915
2070,"Naiyobi, Naiyobi, Ngorongoro, Ngorongoro DC",1915
2075,"Itulele, Naiyobi, Ngorongoro, Ngorongoro DC",1915
2078,"Kapenjiro, Naiyobi, Ngorongoro, Ngorongoro DC",1915
2084,"Enduleni, Enduleni, Ngorongoro, Ngorongoro DC",1915
2091,"Nasporioong, Enduleni, Ngorongoro, Ngorongoro DC",1915
2098,"Olpiro, Eyasi, Ngorongoro, Ngorongoro DC",1915
2102,"Masumburai, Eyasi, Ngorongoro, Ngorongoro DC",1915
2106,"Esere, Alaitolei, Ngorongoro, Ngorongoro DC",1915
2110,"Engeshei, Alaitolei, Ngorongoro, Ngorongoro DC",1915
2114,"Alaitolei, Alaitolei, Ngorongoro, Ngorongoro DC",1915
2119,"Kakesio, Kakesio, Ngorongoro, Ngorongoro DC",1915
2124,"Osinoni, Kakesio, Ngorongoro, Ngorongoro DC",1915
2130,"Samunge, Samunge, Sale, Ngorongoro DC",1915
2135,"Mugongo, Samunge, Sale, Ngorongoro DC",1915
2139,"Yasimdito, Samunge, Sale, Ngorongoro DC",1915
2143,"Mageri, Samunge, Sale, Ngorongoro DC",1915
2146,"Digodigo, Digodigo, Sale, Ngorongoro DC",1915
2153,"Kisangiro, Kirangi, Sale, Ngorongoro DC",1915
2157,"Mugholo, Kirangi, Sale, Ngorongoro DC",1915
2160,"Tinaga, Kirangi, Sale, Ngorongoro DC",1915
2164,"Oldonyosambu, Oldonyosambu, Sale, Ngorongoro DC",1915
2168,"Jema, Oldonyosambu, Sale, Ngorongoro DC",1915
2173,"Sale, Sale, Sale, Ngorongoro DC",1915
2178,"Pinyinyi, Pinyinyi, Sale, Ngorongoro DC",1915
2185,"Engaresero, Engaresero, Sale, Ngorongoro DC",1915
2191,"Malambo, Malambo, Sale, Ngorongoro DC",1915
2195,"Madukani, Malambo, Sale, Ngorongoro DC",1915
2201,"Kesile, Piyaya, Sale, Ngorongoro DC",1915
2206,"Piyaya, Piyaya, Sale, Ngorongoro DC",1915
2226,"Sea View, Kivukoni, Kariakoo, Ilala MC",2223
2227,"Kivukoni, Kivukoni, Kariakoo, Ilala MC",2223
2229,"Kitonga, Upanga Mashariki, Kariakoo, Ilala MC",2223
2230,"Kibasila, Upanga Mashariki, Kariakoo, Ilala MC",2223
2232,"Fire, Upanga Magharibi, Kariakoo, Ilala MC",2223
2233,"Charambe, Upanga Magharibi, Kariakoo, Ilala MC",2223
2234,"Mfaume, Upanga Magharibi, Kariakoo, Ilala MC",2223
2236,"Ukombozi, Jangwani, Kariakoo, Ilala MC",2223
2237,"Mnazi Mmoja, Jangwani, Kariakoo, Ilala MC",2223
2238,"Mtambani 'A', Jangwani, Kariakoo, Ilala MC",2223
2239,"Mtambani 'B', Jangwani, Kariakoo, Ilala MC",2223
2241,"Kariakoo Kaskazini, Kariakoo, Kariakoo, Ilala MC",2223
2242,"Kariakoo Magharibi, Kariakoo, Kariakoo, Ilala MC",2223
2243,"Kariakoo Mashariki, Kariakoo, Kariakoo, Ilala MC",2223
2245,"Kisutu, Kisutu, Kariakoo, Ilala MC",2223
2246,"Mtendeni, Kisutu, Kariakoo, Ilala MC",2223
2248,"Gerezani Mashariki, Gerezani, Kariakoo, Ilala MC",2223
2249,"Gerezani Magharibi, Gerezani, Kariakoo, Ilala MC",2223
2251,"Mchafukoge, Mchafukoge, Kariakoo, Ilala MC",2223
2252,"Kitumbini, Mchafukoge, Kariakoo, Ilala MC",2223
2254,"Mission Quarter, Mchikichini, Kariakoo, Ilala MC",2223
2255,"Ilala Kota, Mchikichini, Kariakoo, Ilala MC",2223
2256,"Msimbazi Bondeni, Mchikichini, Kariakoo, Ilala MC",2223
2259,"Karume, Ilala, Ilala, Ilala MC",2223
2260,"Mafuriko, Ilala, Ilala, Ilala MC",2223
2261,"S/Shamba, Ilala, Ilala, Ilala MC",2223
2262,"Kasulu, Ilala, Ilala, Ilala MC",2223
2263,"Amana, Ilala, Ilala, Ilala MC",2223
2265,"Madenge, Buguruni, Ilala, Ilala MC",2223
2266,"Kisiwani, Buguruni, Ilala, Ilala MC",2223
2267,"Malapa, Buguruni, Ilala, Ilala MC",2223
2268,"Mvinjeni, Buguruni, Ilala, Ilala MC",2223
2270,"Maluzuku, Mnyamani, Ilala, Ilala MC",2223
2271,"Mji Mpya, Mnyamani, Ilala, Ilala MC",2223
2272,"Faru, Mnyamani, Ilala, Ilala MC",2223
2273,"Mnyamani, Mnyamani, Ilala, Ilala MC",2223
2275,"Tenge, Tabata, Ilala, Ilala MC",2223
2276,"Msimbazi, Tabata, Ilala, Ilala MC",2223
2277,"Matumbi, Tabata, Ilala, Ilala MC",2223
2278,"Mandela, Tabata, Ilala, Ilala MC",2223
2279,"Kisiwani, Tabata, Ilala, Ilala MC",2223
2280,"Tabata, Tabata, Ilala, Ilala MC",2223
2281,"Mtambani, Tabata, Ilala, Ilala MC",2223
2282,"Msimbazi Magharibi, Tabata, Ilala, Ilala MC",2223
2284,"Miembeni, Vingunguti, Ilala, Ilala MC",2223
2285,"Mtakuja, Vingunguti, Ilala, Ilala MC",2223
2286,"Mtambani, Vingunguti, Ilala, Ilala MC",2223
2287,"Kombo, Vingunguti, Ilala, Ilala MC",2223
2288,"Butiama, Vingunguti, Ilala, Ilala MC",2223
2289,"Majengo, Vingunguti, Ilala, Ilala MC",2223
2291,"Segerea, Segerea, Ilala, Ilala MC",2223
2292,"Mgombani, Segerea, Ilala, Ilala MC",2223
2293,"Ugombolwa, Segerea, Ilala, Ilala MC",2223
2294,"Mfaume, Segerea, Ilala, Ilala MC",2223
2296,"Machimbo, Liwiti, Ilala, Ilala MC",2223
2297,"Liwiti, Liwiti, Ilala, Ilala MC",2223
2298,"Misewe, Liwiti, Ilala, Ilala MC",2223
2299,"Amani, Liwiti, Ilala, Ilala MC",2223
2301,"Kifuru, Kinyerezi, Ilala, Ilala MC",2223
2302,"Kinyerezi, Kinyerezi, Ilala, Ilala MC",2223
2303,"Kwalimbaga, Kinyerezi, Ilala, Ilala MC",2223
2304,"Kanga, Kinyerezi, Ilala, Ilala MC",2223
2305,"Kibaga, Kinyerezi, Ilala, Ilala MC",2223
2306,"Kichangani, Kinyerezi, Ilala, Ilala MC",2223
2308,"Bonyokwa, Bonyokwa, Ilala, Ilala MC",2223
2309,"Kisiwani, Bonyokwa, Ilala, Ilala MC",2223
2310,"Msingwa, Bonyokwa, Ilala, Ilala MC",2223
2312,"Kimanga, Kimanga, Ilala, Ilala MC",2223
2313,"Darajani, Kimanga, Ilala, Ilala MC",2223
2314,"Tembo Mgwazo, Kimanga, Ilala, Ilala MC",2223
2315,"Banebane, Kimanga, Ilala, Ilala MC",2223
2316,"Kihimbwa, Kimanga, Ilala, Ilala MC",2223
2317,"Sokoine, Kimanga, Ilala, Ilala MC",2223
2318,"Twiga, Kimanga, Ilala, Ilala MC",2223
2320,"Luhanga, Kisukulu, Ilala, Ilala MC",2223
2321,"Kisukulu, Kisukulu, Ilala, Ilala MC",2223
2322,"Mianzini, Kisukulu, Ilala, Ilala MC",2223
2324,"Kipunguni, Kipawa, Ilala, Ilala MC",2223
2325,"Mogo, Kipawa, Ilala, Ilala MC",2223
2326,"Karakata, Kipawa, Ilala, Ilala MC",2223
2327,"Stakishari, Kipawa, Ilala, Ilala MC",2223
2328,"Uwanja wa Ndege, Kipawa, Ilala, Ilala MC",2223
2329,"Mjimpya, Kipawa, Ilala, Ilala MC",2223
2331,"Kigilagila, Kiwalani, Ilala, Ilala MC",2223
2332,"Yombo, Kiwalani, Ilala, Ilala MC",2223
2333,"Kiwalani, Kiwalani, Ilala, Ilala MC",2223
2335,"Mwale, Minazi Mirefu, Ilala, Ilala MC",2223
2336,"Migombani, Minazi Mirefu, Ilala, Ilala MC",2223
2337,"Minazi Mirefu, Minazi Mirefu, Ilala, Ilala MC",2223
2339,"Tunguni, Chanika, Ilala, Ilala MC",2223
2340,"Ngwale, Chanika, Ilala, Ilala MC",2223
2341,"Lukooni, Chanika, Ilala, Ilala MC",2223
2342,"Yongwe, Chanika, Ilala, Ilala MC",2223
2343,"Vikongoro, Chanika, Ilala, Ilala MC",2223
2344,"Nguvu Mpya, Chanika, Ilala, Ilala MC",2223
2345,"Virobo, Chanika, Ilala, Ilala MC",2223
2346,"Kidugalo, Chanika, Ilala, Ilala MC",2223
2348,"Zogoali, Zingiziwa, Ilala, Ilala MC",2223
2349,"Nzasa, Zingiziwa, Ilala, Ilala MC",2223
2350,"Zingiziwa, Zingiziwa, Ilala, Ilala MC",2223
2351,"Lubakaya, Zingiziwa, Ilala, Ilala MC",2223
2352,"Kimwani, Zingiziwa, Ilala, Ilala MC",2223
2353,"Ngobedi, Zingiziwa, Ilala, Ilala MC",2223
2354,"Somelo, Zingiziwa, Ilala, Ilala MC",2223
2355,"Gogo, Zingiziwa, Ilala, Ilala MC",2223
2357,"Kichangani, Majohe, Ilala, Ilala MC",2223
2358,"Mji Mpya, Majohe, Ilala, Ilala MC",2223
2359,"Kivule, Majohe, Ilala, Ilala MC",2223
2360,"Rada, Majohe, Ilala, Ilala MC",2223
2361,"Viwege, Majohe, Ilala, Ilala MC",2223
2363,"Zavala, Buyuni, Ilala, Ilala MC",2223
2364,"Mgeule, Buyuni, Ilala, Ilala MC",2223
2365,"Nyeburu, Buyuni, Ilala, Ilala MC",2223
2366,"Kigezi, Buyuni, Ilala, Ilala MC",2223
2367,"Kigezi Chini, Buyuni, Ilala, Ilala MC",2223
2368,"Mgeule juu, Buyuni, Ilala, Ilala MC",2223
2369,"Taliani, Buyuni, Ilala, Ilala MC",2223
2371,"Gongo La Mboto, Gongolamboto, Ilala, Ilala MC",2223
2372,"Guluka  Kwalala, Gongolamboto, Ilala, Ilala MC",2223
2373,"Ulongoni A, Gongolamboto, Ilala, Ilala MC",2223
2374,"Ulongoni B, Gongolamboto, Ilala, Ilala MC",2223
2377,"Mwembe Madafu, Ukonga, Ukonga, Ilala MC",2223
2378,"Sabasaba, Ukonga, Ukonga, Ilala MC",2223
2379,"Mazizini, Ukonga, Ukonga, Ilala MC",2223
2380,"Markaz, Ukonga, Ukonga, Ilala MC",2223
2381,"Mongo La Ndege, Ukonga, Ukonga, Ilala MC",2223
2383,"Kinyamwezi, Pugu, Ukonga, Ilala MC",2223
2384,"Bombani, Pugu, Ukonga, Ilala MC",2223
2385,"Kigogo Fresh 'A', Pugu, Ukonga, Ilala MC",2223
2386,"Kigogo Fresh 'B', Pugu, Ukonga, Ilala MC",2223
2387,"Mustapha, Pugu, Ukonga, Ilala MC",2223
2389,"Bangulo, Pugu Station, Ukonga, Ilala MC",2223
2390,"Pugu station, Pugu Station, Ukonga, Ilala MC",2223
2391,"Kichangani, Pugu Station, Ukonga, Ilala MC",2223
2393,"Kipera, Kitunda, Ukonga, Ilala MC",2223
2394,"Kitunda, Kitunda, Ukonga, Ilala MC",2223
2395,"Relini, Kitunda, Ukonga, Ilala MC",2223
2396,"Kiyombo, Kitunda, Ukonga, Ilala MC",2223
2398,"Mwanagati, Mzinga, Ukonga, Ilala MC",2223
2399,"Magole, Mzinga, Ukonga, Ilala MC",2223
2400,"Mzinga, Mzinga, Ukonga, Ilala MC",2223
2402,"Yange Yange, Msongola, Ukonga, Ilala MC",2223
2403,"Mbondole, Msongola, Ukonga, Ilala MC",2223
2404,"Mkera, Msongola, Ukonga, Ilala MC",2223
2405,"Sangara, Msongola, Ukonga, Ilala MC",2223
2406,"Kiboga, Msongola, Ukonga, Ilala MC",2223
2407,"Uwanja Wa Nyani, Msongola, Ukonga, Ilala MC",2223
2408,"Kidole, Msongola, Ukonga, Ilala MC",2223
2409,"Kitonga, Msongola, Ukonga, Ilala MC",2223
2410,"Mvuleni, Msongola, Ukonga, Ilala MC",2223
2412,"Kivule, Kivule, Ukonga, Ilala MC",2223
2413,"Bombambili, Kivule, Ukonga, Ilala MC",2223
2414,"Karezange, Kivule, Ukonga, Ilala MC",2223
2415,"Magore A, Kivule, Ukonga, Ilala MC",2223
2417,"Kipunguni B, Kipunguni, Ukonga, Ilala MC",2223
2418,"Kitinye, Kipunguni, Ukonga, Ilala MC",2223
2419,"Machimbo, Kipunguni, Ukonga, Ilala MC",2223
2420,"Amani, Kipunguni, Ukonga, Ilala MC",2223
2425,"Pakacha, Tandale, Kinondoni, Kinondoni MC",2422
2426,"Kwa Tumbo, Tandale, Kinondoni, Kinondoni MC",2422
2427,"Mkunduge, Tandale, Kinondoni, Kinondoni MC",2422
2428,"Mtogole, Tandale, Kinondoni, Kinondoni MC",2422
2429,"Muharitani, Tandale, Kinondoni, Kinondoni MC",2422
2430,"Sokoni, Tandale, Kinondoni, Kinondoni MC",2422
2432,"Mikocheni 'A', Mikocheni, Kinondoni, Kinondoni MC",2422
2433,"Mikocheni 'B', Mikocheni, Kinondoni, Kinondoni MC",2422
2434,"Regent Estate, Mikocheni, Kinondoni, Kinondoni MC",2422
2435,"Ally Hassan Mwinyi, Mikocheni, Kinondoni, Kinondoni MC",2422
2436,"T. P. D. C, Mikocheni, Kinondoni, Kinondoni MC",2422
2437,"Darajani, Mikocheni, Kinondoni, Kinondoni MC",2422
2439,"Hananasif, Hananasif, Kinondoni, Kinondoni MC",2422
2440,"Kawawa, Hananasif, Kinondoni, Kinondoni MC",2422
2441,"Mkunguni 'A', Hananasif, Kinondoni, Kinondoni MC",2422
2442,"Mkunguni 'B', Hananasif, Kinondoni, Kinondoni MC",2422
2443,"Kisutu, Hananasif, Kinondoni, Kinondoni MC",2422
2445,"Oysterbay, Msasani, Kinondoni, Kinondoni MC",2422
2446,"Masaki, Msasani, Kinondoni, Kinondoni MC",2422
2447,"Mikoroshoni, Msasani, Kinondoni, Kinondoni MC",2422
2448,"Bonde la Mpunga, Msasani, Kinondoni, Kinondoni MC",2422
2449,"Makangira, Msasani, Kinondoni, Kinondoni MC",2422
2451,"Bwawani, Mwananyamala, Kinondoni, Kinondoni MC",2422
2452,"Mwinjuma, Mwananyamala, Kinondoni, Kinondoni MC",2422
2453,"Msolomi, Mwananyamala, Kinondoni, Kinondoni MC",2422
2454,"Msisiri 'A', Mwananyamala, Kinondoni, Kinondoni MC",2422
2455,"Msisiri 'B', Mwananyamala, Kinondoni, Kinondoni MC",2422
2456,"Kambangwa, Mwananyamala, Kinondoni, Kinondoni MC",2422
2457,"Kwa Kopa, Mwananyamala, Kinondoni, Kinondoni MC",2422
2459,"Mchangani, Makumbusho, Kinondoni, Kinondoni MC",2422
2460,"Mbuyuni, Makumbusho, Kinondoni, Kinondoni MC",2422
2461,"Minazini, Makumbusho, Kinondoni, Kinondoni MC",2422
2462,"Kisiwani, Makumbusho, Kinondoni, Kinondoni MC",2422
2463,"Singano, Makumbusho, Kinondoni, Kinondoni MC",2422
2464,"Makumbusho, Makumbusho, Kinondoni, Kinondoni MC",2422
2466,"Kijitonyama, Kijitonyama, Kinondoni, Kinondoni MC",2422
2467,"Alimaua 'A', Kijitonyama, Kinondoni, Kinondoni MC",2422
2468,"Bwawani, Kijitonyama, Kinondoni, Kinondoni MC",2422
2469,"Mpakani 'A', Kijitonyama, Kinondoni, Kinondoni MC",2422
2470,"Mpakani 'B', Kijitonyama, Kinondoni, Kinondoni MC",2422
2471,"Mwenge, Kijitonyama, Kinondoni, Kinondoni MC",2422
2472,"Nzasa, Kijitonyama, Kinondoni, Kinondoni MC",2422
2473,"Alimaua 'B', Kijitonyama, Kinondoni, Kinondoni MC",2422
2475,"Kumbukumbu, Kinondoni, Kinondoni, Kinondoni MC",2422
2476,"Kinondoni Mjini, Kinondoni, Kinondoni, Kinondoni MC",2422
2477,"Kinondoni Shamba, Kinondoni, Kinondoni, Kinondoni MC",2422
2478,"Ada Estate, Kinondoni, Kinondoni, Kinondoni MC",2422
2481,"Ukwamani, Kawe, Kawe, Kinondoni MC",2422
2482,"Mzimuni, Kawe, Kawe, Kinondoni MC",2422
2483,"Mbezi Beach 'A', Kawe, Kawe, Kinondoni MC",2422
2484,"Mbezi Beach 'B', Kawe, Kawe, Kinondoni MC",2422
2486,"Makongo, Makongo, Kawe, Kinondoni MC",2422
2487,"Changanyikeni, Makongo, Kawe, Kinondoni MC",2422
2488,"Mbuyuni, Makongo, Kawe, Kinondoni MC",2422
2489,"Mlalakuwa, Makongo, Kawe, Kinondoni MC",2422
2491,"Mbezi Juu, Mbezi Juu, Kawe, Kinondoni MC",2422
2492,"Mbezi Kati, Mbezi Juu, Kawe, Kinondoni MC",2422
2493,"Mbezi Mtoni, Mbezi Juu, Kawe, Kinondoni MC",2422
2494,"Ndumbwi, Mbezi Juu, Kawe, Kinondoni MC",2422
2495,"Jogoo, Mbezi Juu, Kawe, Kinondoni MC",2422
2497,"Ununio, Kunduchi, Kawe, Kinondoni MC",2422
2498,"Mtongani, Kunduchi, Kawe, Kinondoni MC",2422
2499,"Kilongawima, Kunduchi, Kawe, Kinondoni MC",2422
2500,"Tegeta, Kunduchi, Kawe, Kinondoni MC",2422
2501,"Pwani, Kunduchi, Kawe, Kinondoni MC",2422
2502,"Kondo, Kunduchi, Kawe, Kinondoni MC",2422
2504,"Wazo, Wazo, Kawe, Kinondoni MC",2422
2505,"Salasala, Wazo, Kawe, Kinondoni MC",2422
2506,"Kilimahewa, Wazo, Kawe, Kinondoni MC",2422
2507,"Kilimahewa Juu, Wazo, Kawe, Kinondoni MC",2422
2508,"Madale, Wazo, Kawe, Kinondoni MC",2422
2509,"Nakasangwe, Wazo, Kawe, Kinondoni MC",2422
2510,"Mivumoni, Wazo, Kawe, Kinondoni MC",2422
2511,"Kisanga, Wazo, Kawe, Kinondoni MC",2422
2513,"Boko, Bunju, Kawe, Kinondoni MC",2422
2514,"Dovya, Bunju, Kawe, Kinondoni MC",2422
2515,"Bunju 'A', Bunju, Kawe, Kinondoni MC",2422
2516,"Mkoani, Bunju, Kawe, Kinondoni MC",2422
2517,"Kilungule, Bunju, Kawe, Kinondoni MC",2422
2518,"Basihaya, Bunju, Kawe, Kinondoni MC",2422
2520,"Mabwepande, Mabwepande, Kawe, Kinondoni MC",2422
2521,"Mjimpya, Mabwepande, Kawe, Kinondoni MC",2422
2522,"Bunju 'B', Mabwepande, Kawe, Kinondoni MC",2422
2523,"Kihonzile, Mabwepande, Kawe, Kinondoni MC",2422
2524,"Mbopo, Mabwepande, Kawe, Kinondoni MC",2422
2529,"Makuti 'A', Magomeni, Ubungo, Ubungo MC",2526
2530,"Makuti 'B', Magomeni, Ubungo, Ubungo MC",2526
2531,"Idrisa, Magomeni, Ubungo, Ubungo MC",2526
2532,"Suna, Magomeni, Ubungo, Ubungo MC",2526
2533,"Dossi, Magomeni, Ubungo, Ubungo MC",2526
2535,"National Housing Corp., Ubungo, Ubungo, Ubungo MC",2526
2536,"Kibo, Ubungo, Ubungo, Ubungo MC",2526
2537,"Msewe, Ubungo, Ubungo, Ubungo MC",2526
2538,"Kisiwani, Ubungo, Ubungo, Ubungo MC",2526
2539,"Chuo Kikuu, Ubungo, Ubungo, Ubungo MC",2526
2541,"Baruti, Kimara, Ubungo, Ubungo MC",2526
2542,"Kimara Baruti, Kimara, Ubungo, Ubungo MC",2526
2543,"Mavurunza, Kimara, Ubungo, Ubungo MC",2526
2544,"Kilungule 'A', Kimara, Ubungo, Ubungo MC",2526
2545,"Kilungule 'B', Kimara, Ubungo, Ubungo MC",2526
2546,"Golani, Kimara, Ubungo, Ubungo MC",2526
2548,"Saranga, Saranga, Ubungo, Ubungo MC",2526
2549,"Upendo, Saranga, Ubungo, Ubungo MC",2526
2550,"Kimara 'B', Saranga, Ubungo, Ubungo MC",2526
2551,"Ukombozi, Saranga, Ubungo, Ubungo MC",2526
2552,"Mji Mpya, Saranga, Ubungo, Ubungo MC",2526
2553,"Matangini, Saranga, Ubungo, Ubungo MC",2526
2554,"Stopover, Saranga, Ubungo, Ubungo MC",2526
2555,"King'ongo, Saranga, Ubungo, Ubungo MC",2526
2556,"Michungwani, Saranga, Ubungo, Ubungo MC",2526
2558,"Makoka, Makuburi, Ubungo, Ubungo MC",2526
2559,"Mwongozo, Makuburi, Ubungo, Ubungo MC",2526
2560,"Kibangu, Makuburi, Ubungo, Ubungo MC",2526
2561,"Makuburi Kibangu, Makuburi, Ubungo, Ubungo MC",2526
2562,"Kajima, Makuburi, Ubungo, Ubungo MC",2526
2564,"Mtambani, Mzimuni, Ubungo, Ubungo MC",2526
2565,"Makumbusho, Mzimuni, Ubungo, Ubungo MC",2526
2566,"Mwinyimkuu, Mzimuni, Ubungo, Ubungo MC",2526
2567,"Idrisa, Mzimuni, Ubungo, Ubungo MC",2526
2569,"Azimio, Mabibo, Ubungo, Ubungo MC",2526
2570,"Kanuni, Mabibo, Ubungo, Ubungo MC",2526
2571,"Matokeo, Mabibo, Ubungo, Ubungo MC",2526
2572,"Mabibo, Mabibo, Ubungo, Ubungo MC",2526
2573,"Mabibo Farasi, Mabibo, Ubungo, Ubungo MC",2526
2574,"Jitegemee, Mabibo, Ubungo, Ubungo MC",2526
2576,"Kigogo Kati, Kigogo, Ubungo, Ubungo MC",2526
2577,"Kigogo Mkwajuni, Kigogo, Ubungo, Ubungo MC",2526
2578,"Kigogo Mbuyuni, Kigogo, Ubungo, Ubungo MC",2526
2580,"Kwa Jongo, Makurumla, Ubungo, Ubungo MC",2526
2581,"Kimamba, Makurumla, Ubungo, Ubungo MC",2526
2582,"Kilimahewa, Makurumla, Ubungo, Ubungo MC",2526
2583,"Kagera, Makurumla, Ubungo, Ubungo MC",2526
2584,"Mianzini, Makurumla, Ubungo, Ubungo MC",2526
2585,"Sisi kwa Sisi, Makurumla, Ubungo, Ubungo MC",2526
2587,"National Housing Corp., Mburahati, Ubungo, Ubungo MC",2526
2588,"Barafu, Mburahati, Ubungo, Ubungo MC",2526
2589,"Kisiwani, Mburahati, Ubungo, Ubungo MC",2526
2591,"Sinza 'A', Sinza, Ubungo, Ubungo MC",2526
2592,"Sinza 'B', Sinza, Ubungo, Ubungo MC",2526
2593,"Sinza 'C', Sinza, Ubungo, Ubungo MC",2526
2594,"Sinza 'D', Sinza, Ubungo, Ubungo MC",2526
2595,"Sinza 'E', Sinza, Ubungo, Ubungo MC",2526
2597,"Midizini, Manzese, Ubungo, Ubungo MC",2526
2598,"Muungano, Manzese, Ubungo, Ubungo MC",2526
2599,"Kilimani, Manzese, Ubungo, Ubungo MC",2526
2600,"Tupendane, Manzese, Ubungo, Ubungo MC",2526
2601,"Mvuleni, Manzese, Ubungo, Ubungo MC",2526
2602,"Mwembeni, Manzese, Ubungo, Ubungo MC",2526
2603,"Chakula Bora, Manzese, Ubungo, Ubungo MC",2526
2604,"Mnazi Mmoja, Manzese, Ubungo, Ubungo MC",2526
2605,"Mferejini, Manzese, Ubungo, Ubungo MC",2526
2606,"Uzuri, Manzese, Ubungo, Ubungo MC",2526
2608,"Makanya, Ndugumbi, Ubungo, Ubungo MC",2526
2609,"Mpakani, Ndugumbi, Ubungo, Ubungo MC",2526
2610,"Mikorishini, Ndugumbi, Ubungo, Ubungo MC",2526
2611,"Vigaeni, Ndugumbi, Ubungo, Ubungo MC",2526
2614,"Mbweni, Mbweni, Kipamba, Ubungo MC",2526
2615,"Teta, Mbweni, Kipamba, Ubungo MC",2526
2616,"Malindi Estate, Mbweni, Kipamba, Ubungo MC",2526
2617,"Mpiji Mbweni, Mbweni, Kipamba, Ubungo MC",2526
2618,"Maputo, Mbweni, Kipamba, Ubungo MC",2526
2620,"Mpiji Magohe, Mbezi, Kipamba, Ubungo MC",2526
